match_id,date,innings,team,player,runs,balls_faced,strike_rate,fours,sixes,dismissed,dismissal_kind
1512763,2026-02-24,1,Pakistan,Sahibzada Farhan,63,45,140.0,7,2,True,lbw
1512763,2026-02-24,1,Pakistan,Babar Azam,25,25,100.0,2,0,True,bowled
1512763,2026-02-24,1,Pakistan,Fakhar Zaman,25,16,156.25,2,2,True,caught
1512763,2026-02-24,1,Pakistan,Shadab Khan,23,12,191.67,4,0,True,run out
1512763,2026-02-24,1,Pakistan,Usman Khan,8,5,160.0,0,1,True,caught
1512763,2026-02-24,1,Pakistan,Saim Ayub,7,8,87.5,1,0,True,caught
1512763,2026-02-24,1,Pakistan,Agha Salman,5,6,83.33,1,0,True,caught
1512763,2026-02-24,1,Pakistan,Salman Mirza,2,3,66.67,0,0,False,
1512763,2026-02-24,1,Pakistan,Shaheen Shah Afridi,2,3,66.67,0,0,True,caught
1512763,2026-02-24,1,Pakistan,Mohammad Nawaz,0,1,0.0,0,0,True,lbw
1512763,2026-02-24,2,England,HC Brook,100,52,192.31,10,4,True,bowled
1512763,2026-02-24,2,England,WG Jacks,28,25,112.0,1,2,True,bowled
1512763,2026-02-24,2,England,SM Curran,16,15,106.67,1,0,True,caught
1512763,2026-02-24,2,England,JG Bethell,8,10,80.0,1,0,True,caught
1512763,2026-02-24,2,England,JC Archer,5,2,250.0,1,0,False,
1512763,2026-02-24,2,England,JC Buttler,2,3,66.67,0,0,True,caught
1512763,2026-02-24,2,England,T Banton,2,6,33.33,0,0,True,caught
1512763,2026-02-24,2,England,LA Dawson,1,1,100.0,0,0,False,
1512763,2026-02-24,2,England,J Overton,0,3,0.0,0,0,True,stumped
1512763,2026-02-24,2,England,PD Salt,0,1,0.0,0,0,True,caught
