match_id,season,start_date,venue,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,ball_in_over,extra_ball,balls_remaining,runs_scored_yet,wicket,wickets_lost_yet,innings1_total,innings2_total,target,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,.groups
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,1,1,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,D Madushanka,0,0,1,False,119,0,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,1,2,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,D Madushanka,0,0,2,False,118,0,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,1,3,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,D Madushanka,1,0,3,False,117,1,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,1,4,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,D Madushanka,2,0,4,False,116,3,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,1,5,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,D Madushanka,4,0,5,False,115,7,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,1,6,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,D Madushanka,0,0,6,False,114,7,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,2,1,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,PVD Chameera,2,0,1,False,113,9,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,2,2,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,PVD Chameera,1,0,2,False,112,10,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,2,3,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,PVD Chameera,1,0,3,False,111,11,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,2,4,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,PVD Chameera,0,0,4,False,110,11,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,2,5,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,PVD Chameera,4,0,5,False,109,15,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,2,6,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,PVD Chameera,1,0,6,False,108,16,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,3,1,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,D Madushanka,4,0,1,False,107,20,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,3,2,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,D Madushanka,0,0,2,False,106,20,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,3,3,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,D Madushanka,6,0,3,False,105,26,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,3,4,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,D Madushanka,0,0,4,False,104,26,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,3,5,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,D Madushanka,0,0,5,False,103,26,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,3,6,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,D Madushanka,0,0,6,False,102,26,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,4,1,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,1,0,1,False,101,27,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,4,2,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,M Theekshana,0,0,2,False,100,27,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,4,3,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,M Theekshana,4,0,3,False,99,31,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,4,4,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,M Theekshana,1,0,4,False,98,32,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,4,5,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,6,0,5,False,97,38,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,4,6,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,0,0,6,False,96,38,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,5,1,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,PVD Chameera,6,0,1,False,95,44,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,5,2,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,PVD Chameera,4,0,2,False,94,48,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,5,3,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,PVD Chameera,1,0,3,False,93,49,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,5,4,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,PVD Chameera,1,0,4,False,92,50,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,5,5,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,PVD Chameera,0,0,5,False,91,50,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,5,6,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,PVD Chameera,1,0,6,False,90,51,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,6,1,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,MD Shanaka,4,0,1,False,89,55,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,6,2,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,MD Shanaka,0,0,2,False,88,55,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,6,3,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,MD Shanaka,0,1,3,False,87,56,False,0,212,207,213,,,,1.0,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,6,4,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,MD Shanaka,0,0,4,False,86,56,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,6,5,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,MD Shanaka,4,0,5,False,85,60,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,6,6,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,MD Shanaka,4,0,6,False,84,64,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,7,1,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,M Theekshana,1,0,1,False,83,65,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,7,2,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,4,0,2,False,82,69,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,7,3,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,0,0,3,False,81,69,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,7,4,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,1,0,4,False,80,70,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,7,5,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,M Theekshana,0,0,5,False,79,70,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,7,6,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,M Theekshana,1,0,6,False,78,71,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,8,1,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,DN Wellalage,1,0,1,False,77,72,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,8,2,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,0,0,2,False,76,72,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,8,3,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,0,0,3,False,75,72,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,8,4,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,1,0,4,False,74,73,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,8,5,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,DN Wellalage,4,0,5,False,73,77,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,8,6,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,DN Wellalage,1,0,6,False,72,78,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,9,1,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,MD Shanaka,2,0,1,False,71,80,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,9,2,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,MD Shanaka,3,0,2,False,70,83,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,9,3,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,MD Shanaka,1,0,3,False,69,84,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,9,4,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,MD Shanaka,1,0,4,False,68,85,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,9,5,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,MD Shanaka,4,0,5,False,67,89,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,9,6,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,MD Shanaka,1,0,6,False,66,90,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,10,1,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,0,1,0,True,66,91,False,0,212,207,213,1.0,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,10,2,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,0,1,0,True,66,92,False,0,212,207,213,1.0,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,10,3,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,1,0,1,False,65,93,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,10,4,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,DN Wellalage,0,0,2,False,64,93,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,10,5,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,DN Wellalage,1,0,3,False,63,94,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,10,6,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,4,0,4,False,62,98,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,10,7,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,2,0,5,False,61,100,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,10,8,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,2,0,6,False,60,102,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,11,1,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,M Theekshana,2,0,1,False,59,104,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,11,2,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,M Theekshana,0,0,2,False,58,104,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,11,3,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,M Theekshana,0,0,3,False,57,104,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,11,4,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,M Theekshana,1,0,4,False,56,105,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,11,5,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,2,0,5,False,55,107,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,11,6,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,0,0,6,False,54,107,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,12,1,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,DN Wellalage,6,0,1,False,53,113,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,12,2,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,DN Wellalage,0,0,2,False,52,113,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,12,3,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,DN Wellalage,1,0,3,False,51,114,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,12,4,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,4,0,4,False,50,118,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,12,5,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,6,0,5,False,49,124,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,12,6,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,DN Wellalage,1,0,6,False,48,125,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,13,1,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,2,0,1,False,47,127,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,13,2,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,6,0,2,False,46,133,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,13,3,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,0,0,3,False,45,133,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,13,4,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,1,0,4,False,44,134,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,13,5,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,M Theekshana,1,0,5,False,43,135,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,13,6,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,M Theekshana,1,0,6,False,42,136,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,14,1,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,J Liyanage,6,0,1,False,41,142,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,14,2,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,J Liyanage,4,0,2,False,40,146,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,14,3,Pakistan,Sri Lanka,Fakhar Zaman,Sahibzada Farhan,J Liyanage,1,0,3,False,39,147,False,0,212,207,213,,,,,,,,,,drop
1512768,2025/26,28-02-2026,Pallekele International Cricket Stadium,1,14,4,Pakistan,Sri Lanka,Sahibzada Farhan,Fakhar Zaman,J Liyanage,1,0,4,False,38,148,False,0,212,207,213,,,,,,,,,,drop
