match_id,date,innings,team,player,overs,balls_bowled,wickets,runs_conceded,economy,maidens,wides,no_balls
1512768,28-02-2026,1,Sri Lanka,D Madushanka,4.0,24,3,33,8.25,0,0,0
1512768,28-02-2026,1,Sri Lanka,MD Shanaka,4.0,24,2,43,10.75,0,0,0
1512768,28-02-2026,1,Sri Lanka,PVD Chameera,4.0,24,1,50,12.5,0,1,0
1512768,28-02-2026,1,Sri Lanka,M Theekshana,4.0,24,0,35,8.75,0,0,0
1512768,28-02-2026,1,Sri Lanka,DN Wellalage,3.0,18,0,37,12.33,0,2,0
1512768,28-02-2026,1,Sri Lanka,J Liyanage,1.0,6,0,14,14.0,0,0,0
1512768,28-02-2026,2,Pakistan,Abrar Ahmed,4.0,24,3,26,6.5,0,1,0
1512768,28-02-2026,2,Pakistan,Naseem Shah,4.0,24,1,36,9.0,0,2,0
1512768,28-02-2026,2,Pakistan,Mohammad Nawaz,2.0,12,1,21,10.5,0,0,0
1512768,28-02-2026,2,Pakistan,Shaheen Shah Afridi,4.0,24,1,48,12.0,0,0,0
1512768,28-02-2026,2,Pakistan,Usman Tariq,4.0,24,0,43,10.75,0,1,0
1512768,28-02-2026,2,Pakistan,Shadab Khan,2.0,12,0,33,16.5,0,2,0
