match_id,date,innings,team,player,overs,balls_bowled,wickets,runs_conceded,economy,maidens,wides,no_balls
1512744,2026-02-15,1,Namibia,WP Myburgh,4.0,24,2,24,6.0,0,0,0
1512744,2026-02-15,1,Namibia,MG Erasmus,3.0,18,2,27,9.0,0,0,0
1512744,2026-02-15,1,Namibia,JN Loftie-Eaton,1.0,6,0,5,5.0,0,0,0
1512744,2026-02-15,1,Namibia,BM Scholtz,4.0,24,0,35,8.75,0,0,0
1512744,2026-02-15,1,Namibia,M Heingo,1.0,6,0,12,12.0,0,0,0
1512744,2026-02-15,1,Namibia,R Trumpelmann,4.0,24,0,53,13.25,0,3,1
1512744,2026-02-15,1,Namibia,JJ Smit,3.0,18,0,43,14.33,0,0,0
1512744,2026-02-15,2,United States of America,SC van Schalkwyk,4.0,24,2,30,7.5,0,0,0
1512744,2026-02-15,2,United States of America,Shubham Ranjane,1.0,6,1,6,6.0,0,0,0
1512744,2026-02-15,2,United States of America,SN Netravalkar,4.0,24,1,27,6.75,0,0,0
1512744,2026-02-15,2,United States of America,Ali Khan,4.0,24,1,43,10.75,0,3,0
1512744,2026-02-15,2,United States of America,Harmeet Singh,3.0,18,0,25,8.33,0,0,0
1512744,2026-02-15,2,United States of America,Milind Kumar,3.0,18,0,27,9.0,0,0,0
1512744,2026-02-15,2,United States of America,Mohammad Mohsin,1.0,6,0,10,10.0,0,0,0
