"player_name","full_name","country","format","matches","innings","total_balls","overs","runs_conceded","wickets","average","economy","strike_rate","four_wkt","five_wkt","best_bowling"
"Amir Hamza","Amir Hamza Hotak","Afghanistan","t20s",2,2,12,"2.0",17,1,17,8.5,12,0,0,"1/2"
"Ihsanullah","Ihsanullah Janat","Afghanistan","t20s",1,1,24,"4.0",40,0,40,10,24,0,0,"0/40"
"Rashid Khan","Rashid Khan Arman","Afghanistan","t20s",2,2,42,"7.0",97,3,32.33,13.86,14,0,0,"2/49"
