match_id,season,start_date,venue,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,ball_in_over,extra_ball,balls_remaining,runs_scored_yet,wicket,wickets_lost_yet,innings1_total,innings2_total,target,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,.groups
1512756,2025/26,2026-02-19,"R Premadasa Stadium, Colombo",1,1,1,Sri Lanka,Zimbabwe,P Nissanka,MDKJ Perera,Sikandar Raza,0,0,1,False,119,0,False,0,178,182,179,,,,,,,,,,drop
1512756,2025/26,2026-02-19,"R Premadasa Stadium, Colombo",1,1,2,Sri Lanka,Zimbabwe,P Nissanka,MDKJ Perera,Sikandar Raza,2,0,2,False,118,2,False,0,178,182,179,,,,,,,,,,drop
1512756,2025/26,2026-02-19,"R Premadasa Stadium, Colombo",1,1,3,Sri Lanka,Zimbabwe,P Nissanka,MDKJ Perera,Sikandar Raza,1,0,3,False,117,3,False,0,178,182,179,,,,,,,,,,drop
1512756,2025/26,2026-02-19,"R Premadasa Stadium, Colombo",1,1,4,Sri Lanka,Zimbabwe,MDKJ Perera,P Nissanka,Sikandar Raza,4,0,4,False,116,7,False,0,178,182,179,,,,,,,,,,drop
1512756,2025/26,2026-02-19,"R Premadasa Stadium, Colombo",1,1,5,Sri Lanka,Zimbabwe,MDKJ Perera,P Nissanka,Sikandar Raza,1,0,5,False,115,8,False,0,178,182,179,,,,,,,,,,drop
1512756,2025/26,2026-02-19,"R Premadasa Stadium, Colombo",1,1,6,Sri Lanka,Zimbabwe,P Nissanka,MDKJ Perera,Sikandar Raza,1,0,6,False,114,9,False,0,178,182,179,,,,,,,,,,drop
1512756,2025/26,2026-02-19,"R Premadasa Stadium, Colombo",1,2,1,Sri Lanka,Zimbabwe,P Nissanka,MDKJ Perera,B Muzarabani,1,0,1,False,113,10,False,0,178,182,179,,,,,,,,,,drop
1512756,2025/26,2026-02-19,"R Premadasa Stadium, Colombo",1,2,2,Sri Lanka,Zimbabwe,MDKJ Perera,P Nissanka,B Muzarabani,0,0,2,False,112,10,False,0,178,182,179,,,,,,,,,,drop
1512756,2025/26,2026-02-19,"R Premadasa Stadium, Colombo",1,2,3,Sri Lanka,Zimbabwe,MDKJ Perera,P Nissanka,B Muzarabani,4,0,3,False,111,14,False,0,178,182,179,,,,,,,,,,drop
1512756,2025/26,2026-02-19,"R Premadasa Stadium, Colombo",1,2,4,Sri Lanka,Zimbabwe,MDKJ Perera,P Nissanka,B Muzarabani,2,0,4,False,110,16,False,0,178,182,179,,,,,,,,,,drop
