match_id,date,innings,team,player,overs,balls_bowled,wickets,runs_conceded,economy,maidens,wides,no_balls
1512729,2026-02-10,1,New Zealand,MJ Henry,4.0,24,2,42,10.5,0,0,0
1512729,2026-02-10,1,New Zealand,MJ Santner,4.0,24,1,24,6.0,0,0,0
1512729,2026-02-10,1,New Zealand,JA Duffy,2.0,12,1,16,8.0,0,2,0
1512729,2026-02-10,1,New Zealand,LH Ferguson,4.0,24,1,35,8.75,0,2,0
1512729,2026-02-10,1,New Zealand,GD Phillips,2.0,12,1,30,15.0,0,1,1
1512729,2026-02-10,1,New Zealand,R Ravindra,3.0,18,0,19,6.33,0,0,0
1512729,2026-02-10,1,New Zealand,JDS Neesham,1.0,6,0,7,7.0,0,0,0
1512729,2026-02-10,2,United Arab Emirates,Haider Ali,4.0,24,0,27,6.75,0,0,0
1512729,2026-02-10,2,United Arab Emirates,Junaid Siddique,4.0,24,0,47,11.75,0,1,0
1512729,2026-02-10,2,United Arab Emirates,Muhammad Arfan,3.0,18,0,36,12.0,0,1,0
1512729,2026-02-10,2,United Arab Emirates,D Parashar,1.0,6,0,14,14.0,0,0,0
1512729,2026-02-10,2,United Arab Emirates,Muhammad Rohid,3.2,20,0,51,15.3,0,0,0
