match_id,season,start_date,venue,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,ball_in_over,extra_ball,balls_remaining,runs_scored_yet,wicket,wickets_lost_yet,innings1_total,innings2_total,target,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,.groups
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,1,1,West Indies,England,BA King,SD Hope,JC Archer,0,1,0,True,120,1,False,0,196,166,197,1.0,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,1,2,West Indies,England,BA King,SD Hope,JC Archer,0,0,1,False,119,1,False,0,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,1,3,West Indies,England,BA King,SD Hope,JC Archer,1,0,2,False,118,2,False,0,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,1,4,West Indies,England,SD Hope,BA King,JC Archer,0,0,3,False,117,2,False,0,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,1,5,West Indies,England,SD Hope,BA King,JC Archer,0,5,3,True,117,7,False,0,196,166,197,5.0,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,1,6,West Indies,England,SD Hope,BA King,JC Archer,0,1,3,True,117,8,False,0,196,166,197,1.0,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,1,7,West Indies,England,SD Hope,BA King,JC Archer,0,0,4,False,116,8,False,0,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,1,8,West Indies,England,SD Hope,BA King,JC Archer,0,0,5,False,115,8,True,1,196,166,197,,,,,,caught,SD Hope,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,1,9,West Indies,England,SO Hetmyer,BA King,JC Archer,0,0,6,False,114,8,False,1,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,2,1,West Indies,England,BA King,SO Hetmyer,SM Curran,0,0,1,False,113,8,True,2,196,166,197,,,,,,caught,BA King,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,2,2,West Indies,England,RL Chase,SO Hetmyer,SM Curran,2,0,2,False,112,10,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,2,3,West Indies,England,RL Chase,SO Hetmyer,SM Curran,0,0,3,False,111,10,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,2,4,West Indies,England,RL Chase,SO Hetmyer,SM Curran,0,0,4,False,110,10,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,2,5,West Indies,England,RL Chase,SO Hetmyer,SM Curran,0,0,5,False,109,10,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,2,6,West Indies,England,RL Chase,SO Hetmyer,SM Curran,0,0,6,False,108,10,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,3,1,West Indies,England,SO Hetmyer,RL Chase,JC Archer,4,0,1,False,107,14,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,3,2,West Indies,England,SO Hetmyer,RL Chase,JC Archer,0,1,2,False,106,15,False,2,196,166,197,,,,1.0,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,3,3,West Indies,England,RL Chase,SO Hetmyer,JC Archer,0,0,3,False,105,15,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,3,4,West Indies,England,RL Chase,SO Hetmyer,JC Archer,4,0,4,False,104,19,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,3,5,West Indies,England,RL Chase,SO Hetmyer,JC Archer,0,0,5,False,103,19,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,3,6,West Indies,England,RL Chase,SO Hetmyer,JC Archer,0,0,6,False,102,19,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,4,1,West Indies,England,SO Hetmyer,RL Chase,SM Curran,0,0,1,False,101,19,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,4,2,West Indies,England,SO Hetmyer,RL Chase,SM Curran,2,0,2,False,100,21,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,4,3,West Indies,England,SO Hetmyer,RL Chase,SM Curran,6,0,3,False,99,27,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,4,4,West Indies,England,SO Hetmyer,RL Chase,SM Curran,4,0,4,False,98,31,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,4,5,West Indies,England,SO Hetmyer,RL Chase,SM Curran,1,0,5,False,97,32,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,4,6,West Indies,England,RL Chase,SO Hetmyer,SM Curran,1,0,6,False,96,33,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,5,1,West Indies,England,RL Chase,SO Hetmyer,WG Jacks,0,0,1,False,95,33,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,5,2,West Indies,England,RL Chase,SO Hetmyer,WG Jacks,4,0,2,False,94,37,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,5,3,West Indies,England,RL Chase,SO Hetmyer,WG Jacks,4,0,3,False,93,41,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,5,4,West Indies,England,RL Chase,SO Hetmyer,WG Jacks,4,0,4,False,92,45,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,5,5,West Indies,England,RL Chase,SO Hetmyer,WG Jacks,1,0,5,False,91,46,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,5,6,West Indies,England,SO Hetmyer,RL Chase,WG Jacks,6,0,6,False,90,52,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,6,1,West Indies,England,RL Chase,SO Hetmyer,J Overton,0,0,1,False,89,52,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,6,2,West Indies,England,RL Chase,SO Hetmyer,J Overton,1,0,2,False,88,53,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,6,3,West Indies,England,SO Hetmyer,RL Chase,J Overton,0,0,3,False,87,53,False,2,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,6,4,West Indies,England,SO Hetmyer,RL Chase,J Overton,0,2,4,False,86,55,False,2,196,166,197,,,,2.0,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,6,5,West Indies,England,SO Hetmyer,RL Chase,J Overton,0,0,5,False,85,55,True,3,196,166,197,,,,,,caught,SO Hetmyer,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,6,6,West Indies,England,SE Rutherford,RL Chase,J Overton,0,0,6,False,84,55,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,7,1,West Indies,England,RL Chase,SE Rutherford,AU Rashid,1,0,1,False,83,56,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,7,2,West Indies,England,SE Rutherford,RL Chase,AU Rashid,1,0,2,False,82,57,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,7,3,West Indies,England,RL Chase,SE Rutherford,AU Rashid,0,0,3,False,81,57,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,7,4,West Indies,England,RL Chase,SE Rutherford,AU Rashid,1,0,4,False,80,58,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,7,5,West Indies,England,SE Rutherford,RL Chase,AU Rashid,0,0,5,False,79,58,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,7,6,West Indies,England,SE Rutherford,RL Chase,AU Rashid,0,0,6,False,78,58,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,8,1,West Indies,England,RL Chase,SE Rutherford,J Overton,0,0,1,False,77,58,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,8,2,West Indies,England,RL Chase,SE Rutherford,J Overton,1,0,2,False,76,59,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,8,3,West Indies,England,SE Rutherford,RL Chase,J Overton,1,0,3,False,75,60,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,8,4,West Indies,England,RL Chase,SE Rutherford,J Overton,0,0,4,False,74,60,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,8,5,West Indies,England,RL Chase,SE Rutherford,J Overton,4,0,5,False,73,64,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,8,6,West Indies,England,RL Chase,SE Rutherford,J Overton,0,0,6,False,72,64,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,9,1,West Indies,England,SE Rutherford,RL Chase,LA Dawson,0,0,1,False,71,64,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,9,2,West Indies,England,SE Rutherford,RL Chase,LA Dawson,2,0,2,False,70,66,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,9,3,West Indies,England,SE Rutherford,RL Chase,LA Dawson,1,0,3,False,69,67,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,9,4,West Indies,England,RL Chase,SE Rutherford,LA Dawson,4,0,4,False,68,71,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,9,5,West Indies,England,RL Chase,SE Rutherford,LA Dawson,1,0,5,False,67,72,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,9,6,West Indies,England,SE Rutherford,RL Chase,LA Dawson,2,0,6,False,66,74,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,10,1,West Indies,England,RL Chase,SE Rutherford,AU Rashid,1,0,1,False,65,75,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,10,2,West Indies,England,SE Rutherford,RL Chase,AU Rashid,0,1,1,True,65,76,False,3,196,166,197,1.0,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,10,3,West Indies,England,SE Rutherford,RL Chase,AU Rashid,1,0,2,False,64,77,False,3,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,10,4,West Indies,England,RL Chase,SE Rutherford,AU Rashid,0,0,3,False,63,77,True,4,196,166,197,,,,,,lbw,RL Chase,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,10,5,West Indies,England,R Powell,SE Rutherford,AU Rashid,0,0,4,False,62,77,False,4,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,10,6,West Indies,England,R Powell,SE Rutherford,AU Rashid,0,0,5,False,61,77,False,4,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,10,7,West Indies,England,R Powell,SE Rutherford,AU Rashid,2,0,6,False,60,79,False,4,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,11,1,West Indies,England,SE Rutherford,R Powell,LA Dawson,1,0,1,False,59,80,False,4,196,166,197,,,,,,,,,,drop
1512733,2025/26,2026-02-11,"Wankhede Stadium, Mumbai",1,11,2,West Indies,England,R Powell,SE Rutherford,LA Dawson,0,0,2,False,58,80,False,4,196,166,197,,,,,,,,,,drop
