match_id,date,innings,team,player,overs,balls_bowled,wickets,runs_conceded,economy,maidens,wides,no_balls
1512733,2026-02-11,1,England,AU Rashid,4.0,24,2,16,4.0,0,1,0
1512733,2026-02-11,1,England,J Overton,4.0,24,2,35,8.75,0,0,0
1512733,2026-02-11,1,England,SM Curran,3.0,18,1,36,12.0,0,0,0
1512733,2026-02-11,1,England,JC Archer,4.0,24,1,49,12.25,0,3,0
1512733,2026-02-11,1,England,LA Dawson,3.0,18,0,27,9.0,0,2,0
1512733,2026-02-11,1,England,WG Jacks,2.0,12,0,33,16.5,0,0,0
1512733,2026-02-11,2,West Indies,G Motie,4.0,24,3,33,8.25,0,0,0
1512733,2026-02-11,2,West Indies,RL Chase,4.0,24,2,29,7.25,0,2,0
1512733,2026-02-11,2,West Indies,R Shepherd,1.0,6,1,7,7.0,0,1,0
1512733,2026-02-11,2,West Indies,S Joseph,4.0,24,1,30,7.5,0,0,0
1512733,2026-02-11,2,West Indies,AJ Hosein,4.0,24,1,33,8.25,0,0,0
1512733,2026-02-11,2,West Indies,JO Holder,2.0,12,0,34,17.0,0,0,0
