match_id,date,innings,team,player,overs,balls_bowled,wickets,runs_conceded,economy,maidens,wides,no_balls
1512727,2026-02-09,1,Canada,Ansh Patel,4.0,24,3,31,7.75,0,0,0
1512727,2026-02-09,1,Canada,DS Bajwa,4.0,24,1,40,10.0,0,1,1
1512727,2026-02-09,1,Canada,Kaleem Sana,4.0,24,0,42,10.5,0,4,2
1512727,2026-02-09,1,Canada,Jaskaran Singh,4.0,24,0,49,12.25,0,2,0
1512727,2026-02-09,1,Canada,Saad Bin Zafar,3.0,18,0,38,12.67,0,1,0
1512727,2026-02-09,1,Canada,D Heyliger,1.0,6,0,13,13.0,0,1,0
1512727,2026-02-09,2,South Africa,L Ngidi,4.0,24,4,31,7.75,0,0,0
1512727,2026-02-09,2,South Africa,M Jansen,4.0,24,2,30,7.5,0,3,0
1512727,2026-02-09,2,South Africa,C Bosch,4.0,24,1,27,6.75,0,1,0
1512727,2026-02-09,2,South Africa,K Rabada,4.0,24,1,40,10.0,0,2,2
1512727,2026-02-09,2,South Africa,KA Maharaj,4.0,24,0,28,7.0,0,1,0
