match_id,date,innings,team,player,overs,balls_bowled,wickets,runs_conceded,economy,maidens,wides,no_balls
1512752,2026-02-18,1,South Africa,C Bosch,4.0,24,3,13,3.25,0,0,0
1512752,2026-02-18,1,South Africa,A Nortje,4.0,24,2,28,7.0,0,0,0
1512752,2026-02-18,1,South Africa,GF Linde,4.0,24,1,17,4.25,0,0,0
1512752,2026-02-18,1,South Africa,K Rabada,4.0,24,0,30,7.5,0,0,0
1512752,2026-02-18,1,South Africa,KT Maphaka,4.0,24,0,34,8.5,0,4,0
1512752,2026-02-18,2,United Arab Emirates,Muhammad Arfan,2.0,12,1,16,8.0,0,2,0
1512752,2026-02-18,2,United Arab Emirates,Muhammad Farooq,2.0,12,1,19,9.5,0,0,0
1512752,2026-02-18,2,United Arab Emirates,Muhammad Jawadullah,2.0,12,1,20,10.0,0,0,0
1512752,2026-02-18,2,United Arab Emirates,Haider Ali,3.0,18,1,37,12.33,0,0,0
1512752,2026-02-18,2,United Arab Emirates,D Parashar,2.0,12,0,8,4.0,0,0,0
1512752,2026-02-18,2,United Arab Emirates,Junaid Siddique,2.2,14,0,23,9.86,0,0,0
