match_id,date,innings,team,player,runs,balls_faced,strike_rate,fours,sixes,dismissed,dismissal_kind
1512752,2026-02-18,1,United Arab Emirates,A Sharafu,45,38,118.42,5,1,True,caught
1512752,2026-02-18,1,United Arab Emirates,Waseem Muhammad,22,14,157.14,4,0,True,lbw
1512752,2026-02-18,1,United Arab Emirates,A Sharma,13,18,72.22,1,1,True,caught
1512752,2026-02-18,1,United Arab Emirates,Muhammad Arfan,11,19,57.89,0,0,True,caught
1512752,2026-02-18,1,United Arab Emirates,Shoaib Khan,6,11,54.55,0,0,True,caught
1512752,2026-02-18,1,United Arab Emirates,Syed Haider,6,15,40.0,0,0,True,caught
1512752,2026-02-18,1,United Arab Emirates,D Parashar,5,7,71.43,0,0,False,
1512752,2026-02-18,1,United Arab Emirates,Muhammad Farooq,1,2,50.0,0,0,False,
1512752,2026-02-18,2,South Africa,D Brevis,36,27,133.33,1,3,True,caught
1512752,2026-02-18,2,South Africa,RD Rickelton,30,16,187.5,3,2,True,caught
1512752,2026-02-18,2,South Africa,AK Markram,28,11,254.55,5,1,True,bowled
1512752,2026-02-18,2,South Africa,Q de Kock,14,16,87.5,3,0,True,caught
1512752,2026-02-18,2,South Africa,T Stubbs,6,7,85.71,0,0,False,
1512752,2026-02-18,2,South Africa,JF Smith,3,5,60.0,0,0,False,
