match_id,date,innings,team,player,runs,balls_faced,strike_rate,fours,sixes,dismissed,dismissal_kind
1512758,2026-02-20,1,Oman,Wasim Ali,32,33,96.97,4,0,True,bowled
1512758,2026-02-20,1,Oman,Jatinder Singh,17,16,106.25,3,0,True,bowled
1512758,2026-02-20,1,Oman,Hammad Mirza,16,14,114.29,1,1,True,bowled
1512758,2026-02-20,1,Oman,K Sonavale,12,11,109.09,2,0,True,bowled
1512758,2026-02-20,1,Oman,V Shukla,9,8,112.5,1,0,True,caught
1512758,2026-02-20,1,Oman,Jay Odedra,4,3,133.33,1,0,False,
1512758,2026-02-20,1,Oman,Shakeel Ahmed,3,7,42.86,0,0,True,caught
1512758,2026-02-20,1,Oman,Mohammad Nadeem,2,3,66.67,0,0,True,lbw
1512758,2026-02-20,1,Oman,J Ramanandi,1,3,33.33,0,0,True,lbw
1512758,2026-02-20,1,Oman,Aamir Kaleem,0,1,0.0,0,0,True,bowled
1512758,2026-02-20,1,Oman,Shafiq Jan,0,1,0.0,0,0,True,bowled
1512758,2026-02-20,2,Australia,MR Marsh,64,33,193.94,7,4,False,
1512758,2026-02-20,2,Australia,TM Head,32,19,168.42,6,0,True,caught and bowled
1512758,2026-02-20,2,Australia,JP Inglis,12,6,200.0,2,0,False,
