match_id,date,innings,team,player,runs,balls_faced,strike_rate,fours,sixes,dismissed,dismissal_kind
1512753,2026-02-18,1,Pakistan,Sahibzada Farhan,100,59,169.49,11,4,False,
1512753,2026-02-18,1,Pakistan,Agha Salman,38,24,158.33,3,2,True,caught
1512753,2026-02-18,1,Pakistan,Shadab Khan,36,24,150.0,1,3,False,
1512753,2026-02-18,1,Pakistan,Saim Ayub,14,12,116.67,2,0,True,caught
1512753,2026-02-18,1,Pakistan,Khawaja Nafay,5,5,100.0,1,0,True,caught and bowled
1512753,2026-02-18,2,Namibia,L Steenkamp,23,22,104.55,3,1,True,caught
1512753,2026-02-18,2,Namibia,A Busing-Volschenk,20,22,90.91,1,1,True,stumped
1512753,2026-02-18,2,Namibia,JJ Smit,9,13,69.23,0,0,True,caught
1512753,2026-02-18,2,Namibia,JN Frylinck,9,12,75.0,1,0,True,bowled
1512753,2026-02-18,2,Namibia,WP Myburgh,8,14,57.14,0,0,True,caught
1512753,2026-02-18,2,Namibia,MG Erasmus,7,7,100.0,1,0,True,caught
1512753,2026-02-18,2,Namibia,ZE Green,7,9,77.78,0,0,True,caught
1512753,2026-02-18,2,Namibia,JN Loftie-Eaton,5,5,100.0,1,0,True,run out
1512753,2026-02-18,2,Namibia,BM Scholtz,1,2,50.0,0,0,True,bowled
1512753,2026-02-18,2,Namibia,JT Brassell,1,1,100.0,0,0,False,
1512753,2026-02-18,2,Namibia,R Trumpelmann,0,2,0.0,0,0,True,bowled
