match_id,date,innings,team,player,overs,balls_bowled,wickets,runs_conceded,economy,maidens,wides,no_balls
1512724,2026-02-08,1,Ireland,GH Dockrell,4.0,24,2,17,4.25,0,1,0
1512724,2026-02-08,1,Ireland,BJ McCarthy,3.0,18,2,40,13.33,0,5,1
1512724,2026-02-08,1,Ireland,GJ Delany,4.0,24,1,24,6.0,0,0,0
1512724,2026-02-08,1,Ireland,MR Adair,4.0,24,1,33,8.25,0,2,0
1512724,2026-02-08,1,Ireland,HT Tector,1.0,6,0,5,5.0,0,0,0
1512724,2026-02-08,1,Ireland,MJ Humphreys,4.0,24,0,44,11.0,0,0,0
1512724,2026-02-08,2,Sri Lanka,M Theekshana,4.0,24,3,24,6.0,0,0,0
1512724,2026-02-08,2,Sri Lanka,PWH de Silva,4.0,24,3,25,6.25,0,0,0
1512724,2026-02-08,2,Sri Lanka,M Pathirana,2.5,17,2,28,9.88,0,1,0
1512724,2026-02-08,2,Sri Lanka,DN Wellalage,4.0,24,1,29,7.25,0,1,0
1512724,2026-02-08,2,Sri Lanka,PVD Chameera,3.0,18,1,25,8.33,0,0,0
1512724,2026-02-08,2,Sri Lanka,MD Shanaka,2.0,12,0,12,6.0,0,0,0
