match_id,date,innings,team,player,runs,balls_faced,strike_rate,fours,sixes,dismissed,dismissal_kind
1512724,2026-02-08,1,Sri Lanka,BKG Mendis,56,44,127.27,5,0,False,
1512724,2026-02-08,1,Sri Lanka,PHKD Mendis,44,22,200.0,4,2,True,caught
1512724,2026-02-08,1,Sri Lanka,P Nissanka,24,23,104.35,1,1,True,caught
1512724,2026-02-08,1,Sri Lanka,K Mishara,14,13,107.69,2,0,True,caught
1512724,2026-02-08,1,Sri Lanka,DN Wellalage,10,14,71.43,0,0,True,caught
1512724,2026-02-08,1,Sri Lanka,P Rathnayake,5,9,55.56,0,0,True,bowled
1512724,2026-02-08,1,Sri Lanka,PWH de Silva,1,3,33.33,0,0,False,
1512724,2026-02-08,1,Sri Lanka,MD Shanaka,0,1,0.0,0,0,True,caught
1512724,2026-02-08,2,Ireland,HT Tector,40,34,117.65,1,0,True,caught
1512724,2026-02-08,2,Ireland,GR Adair,34,24,141.67,5,1,True,bowled
1512724,2026-02-08,2,Ireland,L Tucker,21,18,116.67,2,0,True,caught
1512724,2026-02-08,2,Ireland,C Campher,13,11,118.18,1,0,True,caught
1512724,2026-02-08,2,Ireland,MR Adair,10,6,166.67,1,0,True,caught
1512724,2026-02-08,2,Ireland,GH Dockrell,9,7,128.57,1,0,True,caught
1512724,2026-02-08,2,Ireland,PR Stirling,6,14,42.86,1,0,True,bowled
1512724,2026-02-08,2,Ireland,BF Calitz,4,4,100.0,0,0,True,stumped
1512724,2026-02-08,2,Ireland,GJ Delany,0,1,0.0,0,0,True,caught
1512724,2026-02-08,2,Ireland,MJ Humphreys,0,2,0.0,0,0,True,bowled
