match_id,date,innings,team,player,runs,balls_faced,strike_rate,fours,sixes,dismissed,dismissal_kind
1512732,2026-02-11,1,Australia,MP Stoinis,45,30,150.0,2,1,True,caught
1512732,2026-02-11,1,Australia,JP Inglis,37,18,205.56,6,1,True,caught
1512732,2026-02-11,1,Australia,MT Renshaw,37,33,112.12,2,0,True,bowled
1512732,2026-02-11,1,Australia,C Green,21,11,190.91,1,2,True,caught
1512732,2026-02-11,1,Australia,C Connolly,11,8,137.5,0,1,False,
1512732,2026-02-11,1,Australia,XC Bartlett,11,7,157.14,2,0,False,
1512732,2026-02-11,1,Australia,GJ Maxwell,9,9,100.0,1,0,True,caught
1512732,2026-02-11,1,Australia,TM Head,6,7,85.71,1,0,True,run out
1512732,2026-02-11,2,Ireland,GH Dockrell,41,29,141.38,3,2,True,stumped
1512732,2026-02-11,2,Ireland,L Tucker,24,27,88.89,1,1,True,caught
1512732,2026-02-11,2,Ireland,GR Adair,12,9,133.33,1,1,True,bowled
1512732,2026-02-11,2,Ireland,MR Adair,12,6,200.0,2,0,True,caught
1512732,2026-02-11,2,Ireland,GJ Delany,11,12,91.67,1,1,True,caught
1512732,2026-02-11,2,Ireland,C Campher,4,2,200.0,1,0,True,caught
1512732,2026-02-11,2,Ireland,MJ Humphreys,3,4,75.0,0,0,False,
1512732,2026-02-11,2,Ireland,BF Calitz,2,4,50.0,0,0,True,bowled
1512732,2026-02-11,2,Ireland,BJ McCarthy,2,4,50.0,0,0,True,caught
1512732,2026-02-11,2,Ireland,PR Stirling,1,1,100.0,0,0,True,retired hurt
1512732,2026-02-11,2,Ireland,HT Tector,0,3,0.0,0,0,True,caught
