match_id,season,start_date,venue,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,ball_in_over,extra_ball,balls_remaining,runs_scored_yet,wicket,wickets_lost_yet,innings1_total,innings2_total,target,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,.groups
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,1,1,New Zealand,England,TL Seifert,FH Allen,JC Archer,0,0,1,False,119,0,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,1,2,New Zealand,England,TL Seifert,FH Allen,JC Archer,0,0,2,False,118,0,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,1,3,New Zealand,England,TL Seifert,FH Allen,JC Archer,0,0,3,False,117,0,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,1,4,New Zealand,England,TL Seifert,FH Allen,JC Archer,0,0,4,False,116,0,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,1,5,New Zealand,England,TL Seifert,FH Allen,JC Archer,0,0,5,False,115,0,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,1,6,New Zealand,England,TL Seifert,FH Allen,JC Archer,0,0,6,False,114,0,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,2,1,New Zealand,England,FH Allen,TL Seifert,LA Dawson,0,0,1,False,113,0,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,2,2,New Zealand,England,FH Allen,TL Seifert,LA Dawson,1,0,2,False,112,1,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,2,3,New Zealand,England,TL Seifert,FH Allen,LA Dawson,2,0,3,False,111,3,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,2,4,New Zealand,England,TL Seifert,FH Allen,LA Dawson,0,0,4,False,110,3,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,2,5,New Zealand,England,TL Seifert,FH Allen,LA Dawson,4,0,5,False,109,7,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,2,6,New Zealand,England,TL Seifert,FH Allen,LA Dawson,1,0,6,False,108,8,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,3,1,New Zealand,England,TL Seifert,FH Allen,JC Archer,0,1,1,False,107,9,False,0,159,161,160,,,,1.0,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,3,2,New Zealand,England,FH Allen,TL Seifert,JC Archer,0,0,2,False,106,9,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,3,3,New Zealand,England,FH Allen,TL Seifert,JC Archer,6,0,3,False,105,15,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,3,4,New Zealand,England,FH Allen,TL Seifert,JC Archer,1,0,4,False,104,16,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,3,5,New Zealand,England,TL Seifert,FH Allen,JC Archer,1,0,5,False,103,17,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,3,6,New Zealand,England,FH Allen,TL Seifert,JC Archer,0,0,6,False,102,17,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,4,1,New Zealand,England,TL Seifert,FH Allen,LA Dawson,1,0,1,False,101,18,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,4,2,New Zealand,England,FH Allen,TL Seifert,LA Dawson,6,0,2,False,100,24,False,0,159,161,160,,,,,,,,,,drop
1512767,2025/26,27-02-2026,"R Premadasa Stadium, Colombo",1,4,3,New Zealand,England,FH Allen,TL Seifert,LA Dawson,1,0,3,False,99,25,False,0,159,161,160,,,,,,,,,,drop
