match_id,season,start_date,venue,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,ball_in_over,extra_ball,balls_remaining,runs_scored_yet,wicket,wickets_lost_yet,innings1_total,innings2_total,target,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,.groups
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,1,1,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,0,0,1,False,119,0,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,1,2,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,0,0,2,False,118,0,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,1,3,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,0,0,3,False,117,0,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,1,4,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,2,0,4,False,116,2,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,1,5,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,4,0,5,False,115,6,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,1,6,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,4,0,6,False,114,10,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,2,1,Scotland,Italy,MA Jones,HG Munsey,G Stewart,0,0,1,False,113,10,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,2,2,Scotland,Italy,MA Jones,HG Munsey,G Stewart,1,0,2,False,112,11,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,2,3,Scotland,Italy,HG Munsey,MA Jones,G Stewart,1,0,3,False,111,12,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,2,4,Scotland,Italy,MA Jones,HG Munsey,G Stewart,0,0,4,False,110,12,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,2,5,Scotland,Italy,MA Jones,HG Munsey,G Stewart,1,0,5,False,109,13,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,2,6,Scotland,Italy,HG Munsey,MA Jones,G Stewart,4,0,6,False,108,17,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,3,1,Scotland,Italy,MA Jones,HG Munsey,Ali Hasan,1,0,1,False,107,18,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,3,2,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,0,0,2,False,106,18,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,3,3,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,0,0,3,False,105,18,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,3,4,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,0,0,4,False,104,18,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,3,5,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,1,0,5,False,103,19,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,3,6,Scotland,Italy,MA Jones,HG Munsey,Ali Hasan,0,0,6,False,102,19,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,4,1,Scotland,Italy,HG Munsey,MA Jones,TJ Draca,0,0,1,False,101,19,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,4,2,Scotland,Italy,HG Munsey,MA Jones,TJ Draca,0,1,1,True,101,20,False,0,207,134,208,1.0,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,4,3,Scotland,Italy,HG Munsey,MA Jones,TJ Draca,4,0,2,False,100,24,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,4,4,Scotland,Italy,HG Munsey,MA Jones,TJ Draca,4,0,3,False,99,28,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,4,5,Scotland,Italy,HG Munsey,MA Jones,TJ Draca,4,0,4,False,98,32,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,4,6,Scotland,Italy,HG Munsey,MA Jones,TJ Draca,2,0,5,False,97,34,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,4,7,Scotland,Italy,HG Munsey,MA Jones,TJ Draca,0,0,6,False,96,34,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,5,1,Scotland,Italy,MA Jones,HG Munsey,Ali Hasan,1,0,1,False,95,35,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,5,2,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,0,0,2,False,94,35,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,5,3,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,1,0,3,False,93,36,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,5,4,Scotland,Italy,MA Jones,HG Munsey,Ali Hasan,1,0,4,False,92,37,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,5,5,Scotland,Italy,HG Munsey,MA Jones,Ali Hasan,1,0,5,False,91,38,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,5,6,Scotland,Italy,MA Jones,HG Munsey,Ali Hasan,1,0,6,False,90,39,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,6,1,Scotland,Italy,MA Jones,HG Munsey,G Stewart,1,0,1,False,89,40,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,6,2,Scotland,Italy,HG Munsey,MA Jones,G Stewart,0,0,2,False,88,40,False,0,207,134,208,,,,,,,,,,drop
1512725,2025/26,2026-02-09,"Eden Gardens, Kolkata",1,6,3,Scotland,Italy,HG Munsey,MA Jones,G Stewart,4,0,3,False,87,44,False,0,207,134,208,,,,,,,,,,drop
