match_id,date,innings,team,player,overs,balls_bowled,wickets,runs_conceded,economy,maidens,wides,no_balls
1512725,2026-02-09,1,Italy,Ali Hasan,4.0,24,1,21,5.25,0,0,0
1512725,2026-02-09,1,Italy,JT Smuts,4.0,24,1,38,9.5,0,1,0
1512725,2026-02-09,1,Italy,G Stewart,4.0,24,1,44,11.0,0,2,0
1512725,2026-02-09,1,Italy,TJ Draca,2.0,12,1,37,18.5,0,1,0
1512725,2026-02-09,1,Italy,BAD Manenti,2.0,12,0,20,10.0,0,1,0
1512725,2026-02-09,1,Italy,CJPF Kalugamage,3.0,18,0,32,10.67,0,1,0
1512725,2026-02-09,1,Italy,HJ Manenti,1.0,6,0,15,15.0,0,1,0
1512725,2026-02-09,2,Scotland,MA Leask,4.0,24,4,17,4.25,0,0,0
1512725,2026-02-09,2,Scotland,MRJ Watt,4.0,24,2,24,6.0,0,0,0
1512725,2026-02-09,2,Scotland,BJ Currie,2.0,12,1,12,6.0,0,1,0
1512725,2026-02-09,2,Scotland,BTJ Wheal,2.4,16,1,29,10.88,0,0,0
1512725,2026-02-09,2,Scotland,O Davidson,3.0,18,1,39,13.0,0,1,0
1512725,2026-02-09,2,Scotland,BJ McMullen,1.0,6,0,13,13.0,0,0,1
