match_id,season,start_date,venue,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,ball_in_over,extra_ball,balls_remaining,runs_scored_yet,wicket,wickets_lost_yet,innings1_total,innings2_total,target,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,.groups
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,1,1,Oman,Zimbabwe,Aamir Kaleem,Jatinder Singh,R Ngarava,0,1,0,True,120,1,False,0,103,106,104,1.0,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,1,2,Oman,Zimbabwe,Aamir Kaleem,Jatinder Singh,R Ngarava,1,0,1,False,119,2,False,0,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,1,3,Oman,Zimbabwe,Jatinder Singh,Aamir Kaleem,R Ngarava,0,0,2,False,118,2,False,0,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,1,4,Oman,Zimbabwe,Jatinder Singh,Aamir Kaleem,R Ngarava,0,0,3,False,117,2,False,0,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,1,5,Oman,Zimbabwe,Jatinder Singh,Aamir Kaleem,R Ngarava,4,0,4,False,116,6,False,0,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,1,6,Oman,Zimbabwe,Jatinder Singh,Aamir Kaleem,R Ngarava,1,0,5,False,115,7,False,0,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,1,7,Oman,Zimbabwe,Aamir Kaleem,Jatinder Singh,R Ngarava,0,0,6,False,114,7,False,0,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,2,1,Oman,Zimbabwe,Jatinder Singh,Aamir Kaleem,B Muzarabani,0,0,1,False,113,7,True,1,103,106,104,,,,,,bowled,Jatinder Singh,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,2,2,Oman,Zimbabwe,Hammad Mirza,Aamir Kaleem,B Muzarabani,0,0,2,False,112,7,False,1,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,2,3,Oman,Zimbabwe,Hammad Mirza,Aamir Kaleem,B Muzarabani,0,0,3,False,111,7,False,1,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,2,4,Oman,Zimbabwe,Hammad Mirza,Aamir Kaleem,B Muzarabani,0,1,4,False,110,8,False,1,103,106,104,,,,1.0,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,2,5,Oman,Zimbabwe,Aamir Kaleem,Hammad Mirza,B Muzarabani,0,0,5,False,109,8,False,1,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,2,6,Oman,Zimbabwe,Aamir Kaleem,Hammad Mirza,B Muzarabani,0,0,6,False,108,8,False,1,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,3,1,Oman,Zimbabwe,Hammad Mirza,Aamir Kaleem,R Ngarava,0,0,1,False,107,8,False,1,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,3,2,Oman,Zimbabwe,Hammad Mirza,Aamir Kaleem,R Ngarava,0,0,2,False,106,8,True,2,103,106,104,,,,,,caught,Hammad Mirza,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,3,3,Oman,Zimbabwe,K Sonavale,Aamir Kaleem,R Ngarava,0,0,3,False,105,8,False,2,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,3,4,Oman,Zimbabwe,K Sonavale,Aamir Kaleem,R Ngarava,0,0,4,False,104,8,False,2,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,3,5,Oman,Zimbabwe,K Sonavale,Aamir Kaleem,R Ngarava,0,0,5,False,103,8,False,2,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,3,6,Oman,Zimbabwe,K Sonavale,Aamir Kaleem,R Ngarava,0,4,6,False,102,12,False,2,103,106,104,,,,4.0,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,4,1,Oman,Zimbabwe,Aamir Kaleem,K Sonavale,B Muzarabani,4,0,1,False,101,16,False,2,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,4,2,Oman,Zimbabwe,Aamir Kaleem,K Sonavale,B Muzarabani,0,0,2,False,100,16,False,2,103,106,104,,,,,,,,,,drop
1512726,2025/26,2026-02-09,"Sinhalese Sports Club Ground, Colombo",1,4,3,Oman,Zimbabwe,Aamir Kaleem,K Sonavale,B Muzarabani,0,0,3,False,99,16,True,3,103,106,104,,,,,,caught,Aamir Kaleem,,,drop
