match_id,date,innings,team,player,overs,balls_bowled,wickets,runs_conceded,economy,maidens,wides,no_balls
1512726,2026-02-09,1,Zimbabwe,B Muzarabani,4.0,24,3,17,4.25,0,1,0
1512726,2026-02-09,1,Zimbabwe,B Evans,3.5,23,3,18,4.7,0,0,0
1512726,2026-02-09,1,Zimbabwe,R Ngarava,4.0,24,3,21,5.25,0,1,0
1512726,2026-02-09,1,Zimbabwe,Sikandar Raza,4.0,24,1,17,4.25,0,0,0
1512726,2026-02-09,1,Zimbabwe,WP Masakadza,2.0,12,0,12,6.0,0,0,0
1512726,2026-02-09,1,Zimbabwe,BJ Bennett,2.0,12,0,18,9.0,0,0,0
1512726,2026-02-09,2,Oman,Sufyan Mehmood,3.0,18,2,12,4.0,0,0,0
1512726,2026-02-09,2,Oman,Wasim Ali,2.0,12,0,10,5.0,0,0,0
1512726,2026-02-09,2,Oman,Shah Faisal,2.0,12,0,14,7.0,0,0,0
1512726,2026-02-09,2,Oman,J Ramanandi,1.0,6,0,9,9.0,0,0,0
1512726,2026-02-09,2,Oman,Nadeem Khan,3.0,18,0,28,9.33,0,0,0
1512726,2026-02-09,2,Oman,K Sonavale,0.3,3,0,6,12.0,0,0,0
1512726,2026-02-09,2,Oman,Shakeel Ahmed,2.0,12,0,27,13.5,0,0,0
