match_id,season,start_date,venue,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,ball_in_over,extra_ball,balls_remaining,runs_scored_yet,wicket,wickets_lost_yet,innings1_total,innings2_total,target,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,.groups
1512772,2025/26,05-03-2026,"Wankhede Stadium, Mumbai",1,1,1,India,England,SV Samson,Abhishek Sharma,JC Archer,0,0,1,False,119,0,False,0,253,246,254,,,,,,,,,,drop
1512772,2025/26,05-03-2026,"Wankhede Stadium, Mumbai",1,1,2,India,England,SV Samson,Abhishek Sharma,JC Archer,0,0,2,False,118,0,False,0,253,246,254,,,,,,,,,,drop
1512772,2025/26,05-03-2026,"Wankhede Stadium, Mumbai",1,1,3,India,England,SV Samson,Abhishek Sharma,JC Archer,4,0,3,False,117,4,False,0,253,246,254,,,,,,,,,,drop
1512772,2025/26,05-03-2026,"Wankhede Stadium, Mumbai",1,1,4,India,England,SV Samson,Abhishek Sharma,JC Archer,6,0,4,False,116,10,False,0,253,246,254,,,,,,,,,,drop
1512772,2025/26,05-03-2026,"Wankhede Stadium, Mumbai",1,1,5,India,England,SV Samson,Abhishek Sharma,JC Archer,1,0,5,False,115,11,False,0,253,246,254,,,,,,,,,,drop
1512772,2025/26,05-03-2026,"Wankhede Stadium, Mumbai",1,1,6,India,England,Abhishek Sharma,SV Samson,JC Archer,1,0,6,False,114,12,False,0,253,246,254,,,,,,,,,,drop
1512772,2025/26,05-03-2026,"Wankhede Stadium, Mumbai",1,2,1,India,England,Abhishek Sharma,SV Samson,WG Jacks,4,0,1,False,113,16,False,0,253,246,254,,,,,,,,,,drop
1512772,2025/26,05-03-2026,"Wankhede Stadium, Mumbai",1,2,2,India,England,Abhishek Sharma,SV Samson,WG Jacks,0,0,2,False,112,16,False,0,253,246,254,,,,,,,,,,drop
1512772,2025/26,05-03-2026,"Wankhede Stadium, Mumbai",1,2,3,India,England,Abhishek Sharma,SV Samson,WG Jacks,0,0,3,False,111,16,False,0,253,246,254,,,,,,,,,,drop
1512772,2025/26,05-03-2026,"Wankhede Stadium, Mumbai",1,2,4,India,England,Abhishek Sharma,SV Samson,WG Jacks,0,0,4,False,110,16,False,0,253,246,254,,,,,,,,,,drop
